"","artist_name","edition_number","year","artist_nationality","artist_nationality_other","artist_gender","artist_race","artist_ethnicity","book","space_ratio_per_page_total","artist_unique_id","moma_count_to_year","whitney_count_to_year","artist_race_nwi"
"2064","Barbara Kruger",5,1995,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2418893605,45,2,4,"White"
"2065","Barbara Kruger",6,2001,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2413870373,45,2,5,"White"
"2066","Barbara Kruger",7,2007,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3725061748,45,2,7,"White"
"2067","Barbara Kruger",8,2011,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.53379459,45,2,10,"White"
"2068","Barnett Newman",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.3521347434,46,2,11,"White"
"2069","Ben Nicholson",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.1902190811,47,0,0,"White"
"2070","Ben Nicholson",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.1745710951,47,0,0,"White"
"2071","Ben Nicholson",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.1631291393,47,0,0,"White"
"2072","Benjamin West",1,1963,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4303825202,49,0,0,"White"
"2073","Benjamin West",1.1,1969,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4279226106,49,0,0,"White"
"2074","Benjamin West",2,1977,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4394499264,49,0,0,"White"
"2075","Benjamin West",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4581949526,49,0,0,"White"
"2076","Benjamin West",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4285285931,49,0,0,"White"
"2077","Benjamin West",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4198834182,49,0,0,"White"
"2078","Benjamin West",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4144361918,49,0,0,"White"
"2079","Benjamin West",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.8510731355,49,0,0,"White"
"2080","Benjamin West",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.8056783276,49,0,0,"White"
"2081","Berenice Abbott",3,1986,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3375554308,50,26,0,"White"
"2082","Berenice Abbott",4,1991,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3416325173,50,26,0,"White"
"2083","Berenice Abbott",5,1995,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3113266028,50,26,0,"White"
"2084","Berenice Abbott",6,2001,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3095674594,50,28,0,"White"
"2085","Berthe Morisot",3,1986,"French","French","Female","White","Not Hispanic or Latino origin","Janson",0.2022980282,52,0,0,"White"
"2086","Berthe Morisot",4,1991,"French","French","Female","White","Not Hispanic or Latino origin","Janson",0.234330318,52,0,0,"White"
"2087","Berthe Morisot",5,1995,"French","French","Female","White","Not Hispanic or Latino origin","Janson",0.2154836486,52,0,0,"White"
"2088","Berthe Morisot",6,2001,"French","French","Female","White","Not Hispanic or Latino origin","Janson",0.2028092002,52,0,0,"White"
"2089","Berthe Morisot",7,2007,"French","French","Female","White","Not Hispanic or Latino origin","Janson",0.5419447474,52,0,0,"White"
"2090","Berthe Morisot",8,2011,"French","French","Female","White","Not Hispanic or Latino origin","Janson",0.5571736486,52,0,0,"White"
"2091","Bill Brandt",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3023507296,53,8,0,"White"
"2092","Bill Brandt",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2849208909,53,8,0,"White"
"2093","Bill Brandt",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2799648743,53,8,0,"White"
"2094","Brassaï",3,1986,"Hungarian-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2493440813,55,8,0,"White"
"2095","Brassaï",4,1991,"Hungarian-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2428328694,55,8,0,"White"
"2096","Brassaï",5,1995,"Hungarian-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2373254103,55,8,0,"White"
"2097","Brassaï",6,2001,"Hungarian-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2160358872,55,8,0,"White"
"2098","Camille Pissarro",5,1995,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2679690759,57,3,0,"White"
"2099","Camille Pissarro",6,2001,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2380803655,57,3,0,"White"
"2100","Camille Pissarro",7,2007,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.5408130012,57,4,0,"White"
"2101","Camille Pissarro",8,2011,"Danish-French","Other","Male","White","Not Hispanic or Latino origin","Janson",0.5633862656,57,4,0,"White"
"2102","Carleton Watkins",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5611844326,59,0,0,"White"
"2103","Carleton Watkins",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.638591629,59,0,0,"White"
"2104","Caspar David Friedrich",1,1963,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.3944449412,61,0,0,"White"
"2105","Caspar David Friedrich",1.1,1969,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.3921904377,61,0,0,"White"
"2106","Caspar David Friedrich",2,1977,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.4206446367,61,0,0,"White"
"2107","Caspar David Friedrich",3,1986,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.3693115166,61,0,0,"White"
"2108","Caspar David Friedrich",4,1991,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.4754626771,61,0,0,"White"
"2109","Caspar David Friedrich",5,1995,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.8079821833,61,0,0,"White"
"2110","Caspar David Friedrich",6,2001,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.8032063125,61,0,0,"White"
"2111","Caspar David Friedrich",7,2007,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.9383792702,61,0,0,"White"
"2112","Caspar David Friedrich",8,2011,"German","German","Male","White","Not Hispanic or Latino origin","Janson",0.8481857069,61,0,0,"White"
"2113","Chaïm Soutine",1,1963,"Russian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2531849692,62,1,0,"White"
"2114","Chaïm Soutine",1.1,1969,"Russian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.2517378562,62,1,0,"White"
"2115","Chaïm Soutine",2,1977,"Russian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.763428776,62,1,0,"White"
"2116","Chaïm Soutine",3,1986,"Russian","Other","Male","White","Not Hispanic or Latino origin","Janson",0.7829807404,62,1,0,"White"
"2117","Charles Demuth",1,1963,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.7025643439,63,5,3,"White"
"2118","Charles Demuth",1.1,1969,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.6985487423,63,5,3,"White"
"2119","Charles Demuth",2,1977,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.717405304,63,5,3,"White"
"2120","Charles Demuth",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.7925579726,63,5,3,"White"
"2121","Charles Demuth",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.2761628711,63,5,3,"White"
"2122","Charles Demuth",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.2464533107,63,5,3,"White"
"2123","Charles Demuth",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.3174404873,63,5,3,"White"
"2124","Charles Demuth",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.35569166,63,5,4,"White"
"2125","Charles Demuth",8,2011,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.5689449229,63,5,6,"White"
"2126","Cindy Sherman",5,1995,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3422962649,69,1,5,"White"
"2127","Cindy Sherman",6,2001,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3117719072,69,2,5,"White"
"2128","Cindy Sherman",7,2007,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.3020145549,69,2,9,"White"
"2129","Cindy Sherman",8,2011,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.4198421155,69,2,10,"White"
"2130","Claude Monet",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2892630291,70,2,0,"White"
"2131","Claude Monet",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.2876097071,70,2,0,"White"
"2132","Claude Monet",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.1794545696,70,2,0,"White"
"2133","Claude Monet",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.1906011859,70,2,0,"White"
"2134","Claude Monet",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.5890567645,70,2,0,"White"
"2135","Claude Monet",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0177608941,70,2,0,"White"
"2136","Claude Monet",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.8817791315,70,2,0,"White"
"2137","Claude Monet",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.3357838613,70,2,0,"White"
"2138","Claude Monet",8,2011,"French","French","Male","White","Not Hispanic or Latino origin","Janson",2.4289697469,70,2,0,"White"
"2139","Dante Gabriel Rossetti",1.1,1969,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3342748583,72,0,0,"White"
"2140","Dante Gabriel Rossetti",2,1977,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.351691908,72,0,0,"White"
"2141","Dante Gabriel Rossetti",3,1986,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2664822863,72,0,0,"White"
"2142","Dante Gabriel Rossetti",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.287046137,72,0,0,"White"
"2143","Dante Gabriel Rossetti",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2718810332,72,0,0,"White"
"2144","Dante Gabriel Rossetti",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.2771305842,72,0,0,"White"
"2145","Dante Gabriel Rossetti",7,2007,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3765481255,72,0,0,"White"
"2146","Dante Gabriel Rossetti",8,2011,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.7298190045,72,0,0,"White"
"2147","David Hockney",3,1986,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.5403575238,75,5,0,"White"
"2148","David Hockney",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.5992598262,75,7,0,"White"
"2149","David Hockney",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.5484890149,75,7,0,"White"
"2150","David Hockney",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.5122191991,75,7,0,"White"
"2151","David Salle",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.2255895384,77,0,3,"White"
"2152","David Wojnarowicz",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4443331514,78,0,2,"White"
"2153","David Wojnarowicz",6,2001,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.4292374844,78,0,2,"White"
"2154","Diego Rivera",7,2007,"Mexican","Other","Male","White","Hispanic or Latino origin","Janson",0.5726635726,81,4,0,"White"
"2155","Diego Rivera",8,2011,"Mexican","Other","Male","White","Hispanic or Latino origin","Janson",0.5710702918,81,4,0,"White"
"2156","Don Eddy",2,1977,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.885993076,82,0,0,"White"
"2157","Don Eddy",3,1986,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.860606728,82,0,0,"White"
"2158","Don Eddy",4,1991,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.6744223811,82,0,0,"White"
"2159","Don Eddy",5,1995,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.3657680088,82,0,0,"White"
"2160","Dorothea Lange",3,1986,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2389267409,83,4,0,"White"
"2161","Dorothea Lange",4,1991,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2741222588,83,4,0,"White"
"2162","Dorothea Lange",5,1995,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2581891826,83,4,0,"White"
"2163","Dorothea Lange",6,2001,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2385527472,83,4,0,"White"
"2164","Dorothea Lange",7,2007,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.2567447073,83,4,0,"White"
"2165","Dorothea Lange",8,2011,"American","American","Female","White","Not Hispanic or Latino origin","Janson",0.36948722,83,4,0,"White"
"2166","Eadweard Muybridge",3,1986,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3226015068,86,0,0,"White"
"2167","Eadweard Muybridge",4,1991,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3747924679,86,0,0,"White"
"2168","Eadweard Muybridge",5,1995,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3592480799,86,0,0,"White"
"2169","Eadweard Muybridge",6,2001,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.3468856119,86,0,0,"White"
"2170","Eadweard Muybridge",7,2007,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.4229497193,86,0,0,"White"
"2171","Eadweard Muybridge",8,2011,"British","British","Male","White","Not Hispanic or Latino origin","Janson",0.4329213091,86,0,0,"White"
"2172","Ed Ruscha",7,2007,"American","American","Male","White","Not Hispanic or Latino origin","Janson",0.3459909783,87,0,2,"White"
"2173","Edgar Degas",1,1963,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0245530469,88,0,0,"White"
"2174","Edgar Degas",1.1,1969,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0186970752,88,0,0,"White"
"2175","Edgar Degas",2,1977,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.0672826666,88,0,0,"White"
"2176","Edgar Degas",3,1986,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.7288777793,88,0,0,"White"
"2177","Edgar Degas",4,1991,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.330479251,88,0,0,"White"
"2178","Edgar Degas",5,1995,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.2462844005,88,0,0,"White"
"2179","Edgar Degas",6,2001,"French","French","Male","White","Not Hispanic or Latino origin","Janson",1.4979222997,88,0,0,"White"
"2180","Edgar Degas",7,2007,"French","French","Male","White","Not Hispanic or Latino origin","Janson",0.4740399759,88,0,0,"White"
